34.5	83829
34.7	83279
34.9	103681
35.1	189777
35.2	77351
35.4	85580
35.6	651739
35.8	73054
36.0	434341
36.1	72127
36.3	108744
36.5	84981
36.7	82441
36.9	92965
37.0	360392
37.2	62945
37.4	652735
37.6	72824
37.8	89805
37.9	234630
38.1	87429
38.3	110865
38.5	84722
38.7	70707
38.8	100612
39.0	367344
39.2	663384
39.4	95606
39.6	91478
39.7	77018
39.9	266828
40.1	89920
40.3	112986
40.5	73285
40.6	84566
40.8	73319
41.0	968158
41.2	80619
41.4	122573
41.5	81061
41.7	94817
41.9	120320
42.1	236316
42.3	78660
42.4	109899
42.6	70563
42.8	727001
43.0	430381
43.2	101860
43.3	108950
43.5	99319
43.7	97191
43.9	121706
44.1	228303
44.2	90861
44.4	100437
44.6	754074
44.8	87447
45.0	458404
45.1	89535
45.3	134545
45.5	103364
45.7	100874
45.9	110752
46.0	430185
46.2	80075
46.4	836451
46.6	92033
46.8	112711
46.9	291249
47.1	111680
47.3	134163
47.5	107607
47.7	88084
47.8	128141
48.0	408943
48.2	814050
48.4	123519
48.6	115427
48.7	96904
48.9	317713
49.1	113680
49.3	140276
49.5	92479
49.6	107705
49.8	96387
50.0	1242242
50.2	99768
50.4	160208
50.5	102399
50.7	123197
50.9	149899
51.1	291422
51.3	119601
51.4	109483
51.6	88364
51.8	851381
52.0	486296
52.2	126016
52.3	136919
52.5	125990
52.7	121170
52.9	152187
53.1	289887
53.2	114068
53.4	119706
53.6	896429
53.8	108303
54.0	555508
54.1	107187
54.3	164075
54.5	128584
54.7	128215
54.9	137398
55.0	496410
55.2	96909
55.4	930408
55.6	108294
55.8	136158
55.9	356983
56.1	137982
56.3	163461
56.5	133450
56.7	107726
56.8	153427
57.0	503065
57.2	941088
57.4	144974
57.6	141194
57.7	112037
57.9	410704
58.1	137549
58.3	172098
58.5	108597
58.6	128048
58.8	111556
59.0	1371151
59.2	115645
59.4	184638
59.5	118229
59.7	145540
59.9	186732
60.1	384218
60.3	150189
60.4	131483
60.6	99916
60.8	1008016
61.0	596536
61.2	150984
61.3	154213
61.5	150224
61.7	143089
61.9	183728
62.1	357365
62.2	133631
62.4	140966
62.6	1009960
62.8	117420
63.0	638377
63.1	120973
63.3	190612
63.5	147194
63.7	145829
63.9	154823
64.0	605000
64.2	103351
64.4	1086669
64.6	118026
64.8	154179
64.9	437514
65.1	154776
65.3	189276
65.5	145599
65.7	114597
65.8	173133
66.0	546133
66.2	998329
66.4	155630
66.6	150606
66.7	120804
66.9	451059
67.1	147494
67.3	186592
67.5	112868
67.6	134916
67.8	114179
68.0	1524680
68.2	117571
68.4	195843
68.5	119212
68.7	151004
68.9	187320
69.1	393974
69.3	148838
69.4	132151
69.6	98279
69.8	998064
70.0	646575
70.2	149274
70.3	164664
70.5	147847
70.7	144976
70.9	186634
71.1	366423
71.2	163207
71.4	106891
71.6	1036890
71.8	115121
72.0	688078
72.1	117021
72.3	195597
72.5	143896
72.7	143351
72.9	154397
73.0	588254
73.2	99150
73.4	1063586
73.6	112192
73.8	148618
73.9	440971
74.1	150104
74.3	193501
74.5	142961
74.7	112607
74.8	172533
75.0	594131
75.2	1045311
75.4	159887
75.6	150909
75.7	115815
75.9	480806
76.1	151286
76.3	192741
76.5	110965
76.6	133980
76.8	104320
77.0	1525822
77.2	115016
77.4	203977
77.5	117818
77.7	153585
77.9	199319
78.1	443284
78.3	160572
78.4	138591
78.6	95191
78.8	1085559
79.0	653174
79.2	157143
79.3	165770
79.5	154120
79.7	155185
79.9	198068
80.1	442838
80.2	190085
80.4	105179
80.6	1113073
80.8	110357
81.0	695253
81.1	116569
81.3	215048
81.5	162964
81.7	149877
81.9	156690
82.0	670463
82.2	97052
82.4	1239051
82.6	112195
82.8	166113
82.9	508092
83.1	169817
83.3	238645
83.5	159292
83.7	115977
83.8	189965
84.0	620485
84.2	1219335
84.4	184539
84.6	177494
84.7	124581
84.9	602153
85.1	190216
85.3	254050
85.5	121036
85.6	163354
85.8	110073
86.0	1827713
86.2	122348
86.4	275689
86.5	126237
86.7	189229
86.9	236527
87.1	515245
87.3	190202
87.4	168657
87.6	96408
87.8	1257860
88.0	655860
88.2	195465
88.3	201167
88.5	184276
88.7	191589
88.9	213064
89.1	402582
89.2	216802
89.4	96298
89.6	1149811
89.8	103296
90.0	649923
90.1	105954
90.3	233254
90.5	168054
90.7	144452
90.9	126802
91.0	465045
91.2	114324
91.4	863856
91.6	79023
91.8	131900
91.9	315366
92.1	121582
92.3	174244
92.5	106853
92.7	71266
92.8	113107
93.0	308180
93.2	595504
93.4	90310
93.6	92741
93.7	56488
93.9	245448
94.1	95980
94.3	107152
94.5	50076
94.6	66315
94.8	37766
95.0	613104
95.2	39855
95.4	95231
95.5	41659
95.7	59044
95.9	82491
96.1	150822
96.3	55292
96.4	47164
96.6	24993
96.8	298709
97.0	170005
97.2	49333
97.3	47744
97.5	44001
97.7	52914
97.9	49421
98.1	95631
98.2	47118
98.4	20523
98.6	223318
98.8	21065
99.0	133984
99.1	22399
99.3	44873
99.5	42217
99.7	30005
99.9	27846
100.0	99523
100.2	22301
100.4	169447
100.6	15752
100.8	27947
100.9	55441
101.1	26015
101.3	39678
101.5	23870
101.7	15717
101.8	24415
102.0	59204
102.2	128262
102.4	16754
102.6	20780
102.7	12792
102.9	44992
103.1	26509
103.3	22020
103.5	11931
103.6	15805
103.8	8773
104.0	125587
104.2	8765
104.4	19345
104.5	9920
104.7	13950
104.9	21263
105.1	27955
105.3	11071
105.4	11352
105.6	5495
105.8	68806
106.0	30982
106.2	11938
106.3	8978
106.5	10427
106.7	14834
106.9	11622
107.1	15563
107.2	9918
107.4	4244
107.6	53170
107.8	4474
108.0	25925
108.1	5273
108.3	8716
108.5	11016
108.7	7180
108.9	5585
109.0	17417
109.2	3599
109.4	39169
109.6	3068
109.8	6259
109.9	9154
110.1	5054
110.3	8243
110.5	4870
110.7	3145
110.8	4514
111.0	8450
111.2	25589
111.4	2072
111.6	4174
111.7	2385
111.9	6289
112.1	4804
112.3	3631
112.5	1987
112.6	2547
112.8	1138
113.0	20166
113.2	1307
113.4	2828
113.5	1486
113.7	1994
113.9	2810
114.1	3165
114.3	1369
114.4	1414
114.6	596
114.8	8526
115.0	2836
115.2	1405
115.3	847
115.5	1180
115.7	1286
115.9	1094
116.1	1050
116.2	841
116.4	310
116.6	4610
116.8	344
117.0	1721
117.1	358
117.3	644
117.5	615
117.7	517
117.9	293
118.0	792
118.2	174
118.4	2325
118.6	138
118.8	293
118.9	264
119.1	247
119.3	253
119.5	211
119.7	94
119.8	190
120.0	208
120.2	1016
120.4	52
120.6	101
120.7	50
120.9	135
121.1	84
121.3	92
121.5	42
121.6	60
121.8	29
122.0	374
122.2	15
122.4	36
122.5	12
122.7	33
122.9	36
123.1	43
123.3	11
123.4	22
123.6	7
123.8	151
124.0	8
124.2	11
124.3	3
124.5	3
124.7	8
124.9	14
125.1	5
125.2	7
125.4	5
125.6	113
125.8	4
126.0	5
126.1	4
126.3	5
126.5	7
126.7	4
126.9	3
127.0	7
127.2	4
127.4	110
127.6	1
127.8	3
127.9	2
128.1	1
128.3	6
128.5	1
128.7	1
129.0	5
129.2	145
129.4	2
129.6	4
129.7	1
129.9	1
130.1	1
130.3	3
130.5	2
130.6	2
130.8	1
131.0	64
131.4	8
131.5	1
131.7	2
131.9	2
132.1	2
132.3	1
132.8	80
133.2	1
133.5	1
133.7	1
136.8	1
9999.9	163838
